"id","protein_id","hits_to","query_protein_length","percentage_phage_coat","percentage_encapsulin","enc_perc_fraction","group","clan_phagecoat_percentage","clan_phagecoat_percentage_adjusted","query_genome_length","encapsulin_coverage","mcp_coverage","mcp_percentage","total_aligned","encapsulin_fraction","query_genome_length_kbp"
"YP_008430671.1","YP_008430671.1","Phage_capsid",310,91.94,0,0,"Refseq",91.94,91.94,50690,NA,NA,NA,NA,0,50.69
"YP_009637640.1","YP_009637640.1","GP44|Phage_capsid",324,91.98,0,0,"Refseq",91.98,91.98,50364,NA,NA,NA,NA,0,50.364
"YP_010060551.1","YP_010060551.1","GP44|Phage_capsid",324,91.98,0,0,"Refseq",91.98,91.98,50006,NA,NA,NA,NA,0,50.006
"YP_010060147.1","YP_010060147.1","GP44|Phage_capsid",324,91.98,0,0,"Refseq",91.98,91.98,48229,NA,NA,NA,NA,0,48.229
"YP_010060459.1","YP_010060459.1","GP44|Phage_capsid",324,91.98,0,0,"Refseq",91.98,91.98,50657,NA,NA,NA,NA,0,50.657
"YP_009204198.1","YP_009204198.1","Phage_capsid",300,92,0,0,"Refseq",92,92,44576,NA,NA,NA,NA,0,44.576
"YP_008857949.1","YP_008857949.1","Phage_capsid",309,92.23,0,0,"Refseq",92.23,92.23,50755,NA,NA,NA,NA,0,50.755
"YP_010060376.1","YP_010060376.1","GP44|Phage_capsid",323,92.26,0,0,"Refseq",92.26,92.26,47895,NA,NA,NA,NA,0,47.895
"YP_009032500.1","YP_009032500.1","GP44|Phage_capsid",323,92.26,0,0,"Refseq",92.26,92.26,50101,NA,NA,NA,NA,0,50.101
"YP_009210454.1","YP_009210454.1","DAPDH_C|DUF2368|Phage_capsid|baeRF_family7",299,92.31,0,0,"Refseq",92.31,92.31,40759,NA,NA,NA,NA,0,40.759
"NP_463467.1","NP_463467.1","DUF2368|Phage_capsid",299,92.31,0,0,"Refseq",92.31,92.31,40834,NA,NA,NA,NA,0,40.834
"YP_010062140.1","YP_010062140.1","GP44|Phage_capsid",317,92.43,0,0,"Refseq",92.43,92.43,50514,NA,NA,NA,NA,0,50.514
"YP_008766839.1","YP_008766839.1","Phage_cap_P2",336,92.56,0,0,"Refseq",92.56,92.56,34145,NA,NA,NA,NA,0,34.145
"YP_010754403.1","YP_010754403.1","P22_CoatProtein|Phage_capsid_2",296,92.57,0,0,"Refseq",92.57,92.57,39738,NA,NA,NA,NA,0,39.738
"YP_010051352.1","YP_010051352.1","Flagellin_C|Phage_Capsid_P3|Phage_capsid",311,92.6,0,0,"Refseq",92.6,92.6,42430,NA,NA,NA,NA,0,42.43
"YP_010051292.1","YP_010051292.1","Flagellin_C|Phage_Capsid_P3|Phage_capsid",311,92.6,0,0,"Refseq",92.6,92.6,41077,NA,NA,NA,NA,0,41.077
"YP_009290209.1","YP_009290209.1","Flagellin_C|Phage_Capsid_P3|Phage_capsid",311,92.6,0,0,"Refseq",92.6,92.6,42429,NA,NA,NA,NA,0,42.429
"YP_010079870.1","YP_010079870.1","Phage_capsid",304,92.76,0,0,"Refseq",92.76,92.76,43108,NA,NA,NA,NA,0,43.108
"YP_009204414.1","YP_009204414.1","Phage_capsid",304,92.76,0,0,"Refseq",92.76,92.76,43189,NA,NA,NA,NA,0,43.189
"YP_001004375.1","YP_001004375.1","Phage_capsid",304,92.76,0,0,"Refseq",92.76,92.76,43282,NA,NA,NA,NA,0,43.282
"YP_240234.1","YP_240234.1","Phage_capsid",304,92.76,0,0,"Refseq",92.76,92.76,43576,NA,NA,NA,NA,0,43.576
"YP_010080047.1","YP_010080047.1","Phage_capsid",304,92.76,0,0,"Refseq",92.76,92.76,43878,NA,NA,NA,NA,0,43.878
"YP_009209263.1","YP_009209263.1","Phage_capsid",304,92.76,0,0,"Refseq",92.76,92.76,41931,NA,NA,NA,NA,0,41.931
"YP_009792318.1","YP_009792318.1","Phage_cap_P2",340,92.06,0,0,"Fringe",92.06,92.06,28765,NA,NA,NA,NA,0,28.765
"YP_009204069.1","YP_009204069.1","Phage_capsid",304,92.76,0,0,"Refseq",92.76,92.76,42881,NA,NA,NA,NA,0,42.881
"YP_009188720.1","YP_009188720.1","Phage_capsid",304,92.76,0,0,"Refseq",92.76,92.76,43012,NA,NA,NA,NA,0,43.012
"YP_009045036.1","YP_009045036.1","Phage_capsid",304,92.76,0,0,"Refseq",92.76,92.76,41941,NA,NA,NA,NA,0,41.941
"YP_008059862.1","YP_008059862.1","Phage_capsid",304,92.76,0,0,"Refseq",92.76,92.76,41392,NA,NA,NA,NA,0,41.392
"YP_010755749.1","YP_010755749.1","P22_CoatProtein|Sororin",305,92.79,0,0,"Refseq",92.79,92.79,84560,NA,NA,NA,NA,0,84.56
"YP_009189665.1","YP_009189665.1","GP44|Phage_capsid",306,92.81,0,0,"Refseq",92.81,92.81,46596,NA,NA,NA,NA,0,46.596
"YP_005087131.1","YP_005087131.1","GP44|Phage_capsid",306,92.81,0,0,"Refseq",92.81,92.81,46586,NA,NA,NA,NA,0,46.586
"YP_010842478.1","YP_010842478.1","Phage_capsid",311,92.93,0,0,"Refseq",92.93,92.93,45810,NA,NA,NA,NA,0,45.81
"YP_004306407.1","YP_004306407.1","Phage_cap_P2",341,92.96,0,0,"Refseq",92.96,92.96,37236,NA,NA,NA,NA,0,37.236
"YP_010765499.1","YP_010765499.1","Phage_cap_E",344,93.02,0,0,"Refseq",93.02,93.02,92710,NA,NA,NA,NA,0,92.71
"YP_010765302.1","YP_010765302.1","Phage_cap_E",344,93.02,0,0,"Refseq",93.02,93.02,92515,NA,NA,NA,NA,0,92.515
"YP_010765114.1","YP_010765114.1","Phage_cap_E",344,93.02,0,0,"Refseq",93.02,93.02,88705,NA,NA,NA,NA,0,88.705
"YP_010764792.1","YP_010764792.1","Phage_cap_E",344,93.02,0,0,"Refseq",93.02,93.02,92467,NA,NA,NA,NA,0,92.467
"YP_010764604.1","YP_010764604.1","Phage_cap_E",344,93.02,0,0,"Refseq",93.02,93.02,91901,NA,NA,NA,NA,0,91.901
"YP_010764252.1","YP_010764252.1","Phage_cap_E",344,93.02,0,0,"Refseq",93.02,93.02,92835,NA,NA,NA,NA,0,92.835
"YP_010764039.1","YP_010764039.1","Phage_cap_E",344,93.02,0,0,"Refseq",93.02,93.02,92420,NA,NA,NA,NA,0,92.42
"YP_010763046.1","YP_010763046.1","Phage_cap_E",344,93.02,0,0,"Refseq",93.02,93.02,91394,NA,NA,NA,NA,0,91.394
"YP_010762947.1","YP_010762947.1","Phage_cap_E",344,93.02,0,0,"Refseq",93.02,93.02,92558,NA,NA,NA,NA,0,92.558
"YP_010762728.1","YP_010762728.1","Phage_cap_E",344,93.02,0,0,"Refseq",93.02,93.02,94315,NA,NA,NA,NA,0,94.315
"YP_010762002.1","YP_010762002.1","Phage_cap_E",344,93.02,0,0,"Refseq",93.02,93.02,93975,NA,NA,NA,NA,0,93.975
"YP_010761654.1","YP_010761654.1","Phage_cap_E",344,93.02,0,0,"Refseq",93.02,93.02,94775,NA,NA,NA,NA,0,94.775
"YP_009855690.1","YP_009855690.1","Actin|Phage_cap_E",361,93.07,0,0,"Refseq",93.07,93.07,92760,NA,NA,NA,NA,0,92.76
"YP_009885059.1","YP_009885059.1","DUF1799|DUF4106|Phage_cap_P2",334,93.11,0,0,"Refseq",93.11,93.11,33851,NA,NA,NA,NA,0,33.851
"NP_046760.1","NP_046760.1","Phage_cap_P2",357,93.28,0,0,"Refseq",93.28,93.28,33593,NA,NA,NA,NA,0,33.593
"YP_010107817.1","YP_010107817.1","Phage_cap_P2",357,93.28,0,0,"Refseq",93.28,93.28,31096,NA,NA,NA,NA,0,31.096
"YP_010107773.1","YP_010107773.1","Phage_cap_P2",357,93.28,0,0,"Refseq",93.28,93.28,32336,NA,NA,NA,NA,0,32.336
"YP_010107737.1","YP_010107737.1","Phage_cap_P2",357,93.28,0,0,"Refseq",93.28,93.28,31809,NA,NA,NA,NA,0,31.809
"YP_009591432.1","YP_009591432.1","Phage_cap_P2",357,93.28,0,0,"Refseq",93.28,93.28,31200,NA,NA,NA,NA,0,31.2
"NP_878202.1","NP_878202.1","Phage_cap_P2",357,93.28,0,0,"Refseq",93.28,93.28,32684,NA,NA,NA,NA,0,32.684
"NP_839853.1","NP_839853.1","Phage_cap_P2",357,93.28,0,0,"Refseq",93.28,93.28,30728,NA,NA,NA,NA,0,30.728
"YP_009883376.1","YP_009883376.1","Phage_cap_P2",357,93.28,0,0,"Refseq",93.28,93.28,31834,NA,NA,NA,NA,0,31.834
"YP_009207647.1","YP_009207647.1","Phage_cap_P2",357,93.28,0,0,"Refseq",93.28,93.28,32675,NA,NA,NA,NA,0,32.675
"YP_008766922.1","YP_008766922.1","Phage_cap_P2",357,93.28,0,0,"Refseq",93.28,93.28,33628,NA,NA,NA,NA,0,33.628
"YP_009820537.1","YP_009820537.1","Phage_cap_E",347,93.37,0,0,"Refseq",93.37,93.37,91510,NA,NA,NA,NA,0,91.51
"YP_010677510.1","YP_010677510.1","Phage_capsid",303,93.4,0,0,"Refseq",93.4,93.4,40447,NA,NA,NA,NA,0,40.447
"YP_009882713.1","YP_009882713.1","Phage_cap_P2",354,93.5,0,0,"Refseq",93.5,93.5,33839,NA,NA,NA,NA,0,33.839
"YP_010060224.1","YP_010060224.1","GP44|Phage_capsid",300,93.67,0,0,"Refseq",93.67,93.67,45614,NA,NA,NA,NA,0,45.614
"YP_009838157.1","YP_009838157.1","GP44|Phage_capsid",300,93.67,0,0,"Refseq",93.67,93.67,46807,NA,NA,NA,NA,0,46.807
"YP_009834052.1","YP_009834052.1","GP44|Phage_capsid",300,93.67,0,0,"Refseq",93.67,93.67,46854,NA,NA,NA,NA,0,46.854
"YP_009217859.1","YP_009217859.1","PTPS|Phage_cap_P2",355,93.8,0,0,"Fringe",93.8,93.8,29733,NA,NA,NA,NA,0,29.733
"YP_009965299.1","YP_009965299.1","Phage_cap_P2",350,93.71,0,0,"Refseq",93.71,93.71,37583,NA,NA,NA,NA,0,37.583
"YP_009949333.1","YP_009949333.1","Phage_cap_P2",350,93.71,0,0,"Refseq",93.71,93.71,31194,NA,NA,NA,NA,0,31.194
"YP_009949265.1","YP_009949265.1","Phage_cap_P2",350,93.71,0,0,"Refseq",93.71,93.71,33041,NA,NA,NA,NA,0,33.041
"YP_009113069.1","YP_009113069.1","Phage_cap_P2",350,93.71,0,0,"Refseq",93.71,93.71,35814,NA,NA,NA,NA,0,35.814
"YP_007003511.1","YP_007003511.1","Phage_cap_P2",353,93.77,0,0,"Refseq",93.77,93.77,34117,NA,NA,NA,NA,0,34.117
"YP_009785148.1","YP_009785148.1","Phage_cap_P2",354,93.79,0,0,"Refseq",93.79,93.79,35203,NA,NA,NA,NA,0,35.203
"YP_009883293.1","YP_009883293.1","PTPS|Phage_cap_P2",355,93.8,0,0,"Refseq",93.8,93.8,31123,NA,NA,NA,NA,0,31.123
"NP_958060.1","NP_958060.1","PTPS|Phage_cap_P2",355,93.8,0,0,"Refseq",93.8,93.8,30636,NA,NA,NA,NA,0,30.636
"NP_052253.1","NP_052253.1","PTPS|Phage_cap_P2",355,93.8,0,0,"Refseq",93.8,93.8,30624,NA,NA,NA,NA,0,30.624
"YP_009211913.1","YP_009211913.1","Phage_cap_P2",357,93.28,0,0,"Fringe",93.28,93.28,29237,NA,NA,NA,NA,0,29.237
"YP_009790834.1","YP_009790834.1","PTPS|Phage_cap_P2",355,93.8,0,0,"Refseq",93.8,93.8,30413,NA,NA,NA,NA,0,30.413
"YP_010109776.1","YP_010109776.1","Phage_cap_P2",339,93.81,0,0,"Refseq",93.81,93.81,38038,NA,NA,NA,NA,0,38.038
"YP_009785099.1","YP_009785099.1","LINES_N|Phage_cap_P2",339,93.81,0,0,"Refseq",93.81,93.81,36499,NA,NA,NA,NA,0,36.499
"YP_010774518.1","YP_010774518.1","Gp13-like",340,93.82,0,0,"Refseq",93.82,93.82,42792,NA,NA,NA,NA,0,42.792
"YP_010842413.1","YP_010842413.1","Phage_capsid",308,93.83,0,0,"Refseq",93.83,93.83,45336,NA,NA,NA,NA,0,45.336
"YP_009949215.1","YP_009949215.1","Phage_cap_P2",352,94.03,0,0,"Refseq",94.03,94.03,39179,NA,NA,NA,NA,0,39.179
"YP_009882615.1","YP_009882615.1","Phage_cap_P2",352,94.03,0,0,"Refseq",94.03,94.03,32302,NA,NA,NA,NA,0,32.302
"YP_009789838.1","YP_009789838.1","Phage_cap_P2",352,94.03,0,0,"Refseq",94.03,94.03,33540,NA,NA,NA,NA,0,33.54
"YP_009787996.1","YP_009787996.1","Phage_cap_P2",335,94.03,0,0,"Refseq",94.03,94.03,35209,NA,NA,NA,NA,0,35.209
"YP_010754974.1","YP_010754974.1","Phage_capsid",321,94.08,0,0,"Refseq",94.08,94.08,33432,NA,NA,NA,NA,0,33.432
"YP_006906637.1","YP_006906637.1","GP7|RPM2|SrpI-like",291,94.16,68.38,72.62107052,"Refseq",94.16,94.16,103299,NA,NA,NA,NA,0.7262107052,103.299
"YP_008060494.1","YP_008060494.1","Phage_cap_P2",345,94.2,0,0,"Refseq",94.2,94.2,35430,NA,NA,NA,NA,0,35.43
"YP_009006573.1","YP_009006573.1","Phage_cap_E",346,94.22,0,0,"Refseq",94.22,94.22,46243,NA,NA,NA,NA,0,46.243
"YP_010773083.1","YP_010773083.1","Gp13-like",320,94.38,0,0,"Refseq",94.38,94.38,55060,NA,NA,NA,NA,0,55.06
"YP_009103662.1","YP_009103662.1","Phage_cap_E",360,94.44,0,0,"Refseq",94.44,94.44,99730,NA,NA,NA,NA,0,99.73
"YP_010738728.1","YP_010738728.1","Phage_capsid|PorB|SrpI-like",309,94.5,55.66,58.8994709,"Refseq",94.5,94.5,58220,NA,NA,NA,NA,0.588994709,58.22
"YP_009304774.1","YP_009304774.1","MpsC|Phage_cap_E",364,94.51,0,0,"Refseq",94.51,94.51,104906,NA,NA,NA,NA,0,104.906
"YP_009846672.1","YP_009846672.1","Phage_cap_E",329,94.53,0,0,"Refseq",94.53,94.53,138690,NA,NA,NA,NA,0,138.69
"YP_009846435.1","YP_009846435.1","Phage_cap_E",329,94.53,0,0,"Refseq",94.53,94.53,115893,NA,NA,NA,NA,0,115.893
"YP_009846219.1","YP_009846219.1","Phage_cap_E",329,94.53,0,0,"Refseq",94.53,94.53,122963,NA,NA,NA,NA,0,122.963
"YP_009595355.1","YP_009595355.1","Phage_cap_E",366,94.54,0,0,"Refseq",94.54,94.54,103218,NA,NA,NA,NA,0,103.218
"YP_009188974.1","YP_009188974.1","Phage_cap_E",332,94.58,0,0,"Refseq",94.58,94.58,149732,NA,NA,NA,NA,0,149.732
"YP_009042243.1","YP_009042243.1","Phage_cap_E",332,94.58,0,0,"Refseq",94.58,94.58,149162,NA,NA,NA,NA,0,149.162
"YP_009014968.1","YP_009014968.1","Phage_cap_E",332,94.58,0,0,"Refseq",94.58,94.58,151924,NA,NA,NA,NA,0,151.924
"YP_006383021.1","YP_006383021.1","Phage_cap_E",332,94.58,0,0,"Refseq",94.58,94.58,149273,NA,NA,NA,NA,0,149.273
"YP_009882567.1","YP_009882567.1","Phage_cap_P2",352,94.6,0,0,"Refseq",94.6,94.6,34141,NA,NA,NA,NA,0,34.141
"YP_009600258.1","YP_009600258.1","Phage_cap_E",358,94.69,0,0,"Refseq",94.69,94.69,84419,NA,NA,NA,NA,0,84.419
"YP_009276438.1","YP_009276438.1","Phage_cap_P2",340,94.71,0,0,"Refseq",94.71,94.71,32637,NA,NA,NA,NA,0,32.637
"YP_009879865.1","YP_009879865.1","DUF3991|Phage_cap_P2",349,94.84,0,0,"Refseq",94.84,94.84,31978,NA,NA,NA,NA,0,31.978
"YP_009789802.1","YP_009789802.1","DUF3991|Phage_cap_P2",349,94.84,0,0,"Refseq",94.84,94.84,35100,NA,NA,NA,NA,0,35.1
"YP_009600057.1","YP_009600057.1","Phage_cap_E",330,94.85,0,0,"Refseq",94.85,94.85,47718,NA,NA,NA,NA,0,47.718
"YP_009211042.1","YP_009211042.1","DUF6819|Phage_cap_E",369,94.85,0,0,"Refseq",94.85,94.85,88698,NA,NA,NA,NA,0,88.698
"YP_009199397.1","YP_009199397.1","DUF6819|Phage_cap_E",369,94.85,0,0,"Refseq",94.85,94.85,90743,NA,NA,NA,NA,0,90.743
"YP_009882460.1","YP_009882460.1","Phage_cap_P2",350,94.86,0,0,"Refseq",94.86,94.86,39642,NA,NA,NA,NA,0,39.642
"YP_009984906.1","YP_009984906.1","Phage_cap_E",333,94.89,0,0,"Refseq",94.89,94.89,151671,NA,NA,NA,NA,0,151.671
"YP_009984721.1","YP_009984721.1","Phage_cap_E",333,94.89,0,0,"Refseq",94.89,94.89,149506,NA,NA,NA,NA,0,149.506
"YP_009984484.1","YP_009984484.1","Phage_cap_E",333,94.89,0,0,"Refseq",94.89,94.89,147659,NA,NA,NA,NA,0,147.659
"YP_009786604.1","YP_009786604.1","Phage_cap_E",333,94.89,0,0,"Refseq",94.89,94.89,149813,NA,NA,NA,NA,0,149.813
"YP_009948780.1","YP_009948780.1","Phage_cap_P2|PmbA_TldD_3rd",333,94.89,0,0,"Refseq",94.89,94.89,33828,NA,NA,NA,NA,0,33.828
"YP_010755482.1","YP_010755482.1","Phage_capsid",302,95.03,0,0,"Refseq",95.03,95.03,35189,NA,NA,NA,NA,0,35.189
"YP_009281191.1","YP_009281191.1","Phage_cap_E",342,95.03,0,0,"Refseq",95.03,95.03,93686,NA,NA,NA,NA,0,93.686
"YP_009276148.1","YP_009276148.1","Phage_cap_E",342,95.03,0,0,"Refseq",95.03,95.03,93843,NA,NA,NA,NA,0,93.843
"YP_009273070.1","YP_009273070.1","Phage_cap_E",342,95.03,0,0,"Refseq",95.03,95.03,92618,NA,NA,NA,NA,0,92.618
"YP_009269149.1","YP_009269149.1","Phage_cap_E",342,95.03,0,0,"Refseq",95.03,95.03,93139,NA,NA,NA,NA,0,93.139
"YP_008126105.1","YP_008126105.1","GP44|M20_dimer|Phage_capsid",242,95.04,0,0,"Refseq",95.04,95.04,45942,NA,NA,NA,NA,0,45.942
"YP_010676157.1","YP_010676157.1","Phage_cap_E",368,95.11,0,0,"Refseq",95.11,95.11,86124,NA,NA,NA,NA,0,86.124
"YP_009621711.1","YP_009621711.1","Phage_cap_E",368,95.11,0,0,"Refseq",95.11,95.11,87609,NA,NA,NA,NA,0,87.609
"YP_009621582.1","YP_009621582.1","Phage_cap_E",368,95.11,0,0,"Refseq",95.11,95.11,84916,NA,NA,NA,NA,0,84.916
"YP_009324609.1","YP_009324609.1","Phage_cap_E",368,95.11,0,0,"Refseq",95.11,95.11,89817,NA,NA,NA,NA,0,89.817
"YP_009606790.1","YP_009606790.1","Phage_cap_E",368,95.11,0,0,"Refseq",95.11,95.11,88531,NA,NA,NA,NA,0,88.531
"YP_009600443.1","YP_009600443.1","Phage_cap_E",368,95.11,0,0,"Refseq",95.11,95.11,87709,NA,NA,NA,NA,0,87.709
"YP_009219540.1","YP_009219540.1","Phage_cap_E",368,95.11,0,0,"Refseq",95.11,95.11,87712,NA,NA,NA,NA,0,87.712
"YP_009218818.1","YP_009218818.1","7TMR-HDED|KaiA|Phage_cap_P2",348,95.11,0,0,"Refseq",95.11,95.11,33509,NA,NA,NA,NA,0,33.509
"YP_009204961.1","YP_009204961.1","Phage_cap_E",368,95.11,0,0,"Refseq",95.11,95.11,86252,NA,NA,NA,NA,0,86.252
"YP_009191747.1","YP_009191747.1","7TMR-HDED|KaiA|Phage_cap_P2",348,95.11,0,0,"Refseq",95.11,95.11,33509,NA,NA,NA,NA,0,33.509
"YP_009147325.1","YP_009147325.1","Phage_cap_E",368,95.11,0,0,"Refseq",95.11,95.11,88403,NA,NA,NA,NA,0,88.403
"YP_009146303.1","YP_009146303.1","Phage_cap_E",368,95.11,0,0,"Refseq",95.11,95.11,87510,NA,NA,NA,NA,0,87.51
"YP_002922847.1","YP_002922847.1","Phage_cap_E",368,95.11,0,0,"Refseq",95.11,95.11,88487,NA,NA,NA,NA,0,88.487
"NP_944891.1","NP_944891.1","Phage_cap_E",368,95.11,0,0,"Refseq",95.11,95.11,86155,NA,NA,NA,NA,0,86.155
"YP_009200798.1","YP_009200798.1","Phage_cap_E",367,95.37,0,0,"Refseq",95.37,95.37,87372,NA,NA,NA,NA,0,87.372
"YP_009150189.1","YP_009150189.1","Phage_cap_E",367,95.37,0,0,"Refseq",95.37,95.37,87603,NA,NA,NA,NA,0,87.603
"YP_009151278.1","YP_009151278.1","Phage_cap_E",367,95.37,0,0,"Refseq",95.37,95.37,86231,NA,NA,NA,NA,0,86.231
"YP_009606690.1","YP_009606690.1","Phage_cap_E",368,95.38,0,0,"Refseq",95.38,95.38,84694,NA,NA,NA,NA,0,84.694
"YP_004327026.1","YP_004327026.1","Phage_cap_E",368,95.38,0,0,"Refseq",95.38,95.38,84565,NA,NA,NA,NA,0,84.565
"YP_010742972.1","YP_010742972.1","ACT_8|Gp13-like",330,95.45,0,0,"Refseq",95.45,95.45,43791,NA,NA,NA,NA,0,43.791
"YP_009146775.1","YP_009146775.1","Phage_cap_E",356,95.51,0,0,"Refseq",95.51,95.51,98170,NA,NA,NA,NA,0,98.17
"YP_010656098.1","YP_010656098.1","Phage_cap_E",346,95.66,0,0,"Refseq",95.66,95.66,53234,NA,NA,NA,NA,0,53.234
"NP_862879.1","NP_862879.1","Phage_capsid",300,95.67,0,0,"Refseq",95.67,95.67,34692,NA,NA,NA,NA,0,34.692
"YP_009963822.1","YP_009963822.1","Phage_capsid",311,95.82,0,0,"Refseq",95.82,95.82,54814,NA,NA,NA,NA,0,54.814
"YP_009613911.1","YP_009613911.1","Phage_capsid",311,95.82,0,0,"Refseq",95.82,95.82,58714,NA,NA,NA,NA,0,58.714
"YP_009013102.1","YP_009013102.1","Phage_capsid",311,95.82,0,0,"Refseq",95.82,95.82,54470,NA,NA,NA,NA,0,54.47
"NP_817980.1","NP_817980.1","Phage_capsid",311,95.82,0,0,"Refseq",95.82,95.82,56275,NA,NA,NA,NA,0,56.275
"YP_009963705.1","YP_009963705.1","Phage_capsid",311,95.82,0,0,"Refseq",95.82,95.82,57437,NA,NA,NA,NA,0,57.437
"YP_009963925.1","YP_009963925.1","Phage_capsid",311,95.82,0,0,"Refseq",95.82,95.82,55307,NA,NA,NA,NA,0,55.307
"YP_008410679.1","YP_008410679.1","Phage_capsid",311,95.82,0,0,"Refseq",95.82,95.82,55213,NA,NA,NA,NA,0,55.213
"YP_009819052.1","YP_009819052.1","Phage_capsid",312,95.83,0,0,"Refseq",95.83,95.83,55119,NA,NA,NA,NA,0,55.119
"YP_009818623.1","YP_009818623.1","Phage_capsid",312,95.83,0,0,"Refseq",95.83,95.83,53215,NA,NA,NA,NA,0,53.215
"YP_009814120.1","YP_009814120.1","Phage_capsid",312,95.83,0,0,"Refseq",95.83,95.83,56214,NA,NA,NA,NA,0,56.214
"YP_009808348.1","YP_009808348.1","Phage_capsid",312,95.83,0,0,"Refseq",95.83,95.83,53085,NA,NA,NA,NA,0,53.085
"YP_009808245.1","YP_009808245.1","Phage_capsid",312,95.83,0,0,"Refseq",95.83,95.83,55668,NA,NA,NA,NA,0,55.668
"YP_009795485.1","YP_009795485.1","Phage_capsid",312,95.83,0,0,"Refseq",95.83,95.83,54867,NA,NA,NA,NA,0,54.867
"YP_009854353.1","YP_009854353.1","Phage_cap_E",337,95.85,0,0,"Refseq",95.85,95.85,148842,NA,NA,NA,NA,0,148.842
"YP_009148813.1","YP_009148813.1","Phage_cap_E",337,95.85,0,0,"Refseq",95.85,95.85,147745,NA,NA,NA,NA,0,147.745
"YP_009111277.1","YP_009111277.1","Phage_cap_E",337,95.85,0,0,"Refseq",95.85,95.85,120938,NA,NA,NA,NA,0,120.938
"YP_008857285.1","YP_008857285.1","Phage_cap_E|RecA_C|Strep_his_triad",337,95.85,0,0,"Refseq",95.85,95.85,148567,NA,NA,NA,NA,0,148.567
"YP_006987037.1","YP_006987037.1","Phage_cap_E|RecA_C|Strep_his_triad",337,95.85,0,0,"Refseq",95.85,95.85,147940,NA,NA,NA,NA,0,147.94
"YP_004893877.1","YP_004893877.1","Phage_cap_E",337,95.85,0,0,"Refseq",95.85,95.85,145964,NA,NA,NA,NA,0,145.964
"YP_009880093.1","YP_009880093.1","Phage_cap_P2",338,95.86,0,0,"Refseq",95.86,95.86,39309,NA,NA,NA,NA,0,39.309
"YP_009067086.1","YP_009067086.1","DUF2732|Phage_cap_P2",338,95.86,0,0,"Refseq",95.86,95.86,40002,NA,NA,NA,NA,0,40.002
"YP_001165257.1","YP_001165257.1","Phage_cap_P2",339,95.87,0,0,"Refseq",95.87,95.87,38760,NA,NA,NA,NA,0,38.76
"YP_009288239.1","YP_009288239.1","Phage_cap_E",369,95.93,0,0,"Refseq",95.93,95.93,87662,NA,NA,NA,NA,0,87.662
"YP_009283230.1","YP_009283230.1","Peptidase_M35|Phage_capsid",298,95.97,0,0,"Refseq",95.97,95.97,31987,NA,NA,NA,NA,0,31.987
"YP_009279712.1","YP_009279712.1","Peptidase_M35|Phage_capsid",298,95.97,0,0,"Refseq",95.97,95.97,32409,NA,NA,NA,NA,0,32.409
"NP_996706.1","NP_996706.1","Peptidase_M35|Phage_capsid",298,95.97,0,0,"Refseq",95.97,95.97,32172,NA,NA,NA,NA,0,32.172
"NP_695059.1","NP_695059.1","Peptidase_M35|Phage_capsid",298,95.97,0,0,"Refseq",95.97,95.97,33350,NA,NA,NA,NA,0,33.35
"YP_010655619.1","YP_010655619.1","Phage_capsid",308,96.1,0,0,"Refseq",96.1,96.1,82521,NA,NA,NA,NA,0,82.521
"YP_010655502.1","YP_010655502.1","Phage_capsid",308,96.1,0,0,"Refseq",96.1,96.1,82302,NA,NA,NA,NA,0,82.302
"NP_536823.1","NP_536823.1","Phage_cap_P2|zf-UBP_var",336,96.13,0,0,"Refseq",96.13,96.13,31508,NA,NA,NA,NA,0,31.508
"YP_004306877.1","YP_004306877.1","Phage_cap_P2",338,96.15,0,0,"Refseq",96.15,96.15,32317,NA,NA,NA,NA,0,32.317
"YP_655472.1","YP_655472.1","Phage_cap_P2",342,96.2,0,0,"Refseq",96.2,96.2,34525,NA,NA,NA,NA,0,34.525
"YP_009784989.1","YP_009784989.1","Phage_cap_P2",342,96.2,0,0,"Refseq",96.2,96.2,36745,NA,NA,NA,NA,0,36.745
"YP_009207757.1","YP_009207757.1","Phage_cap_P2",342,96.2,0,0,"Refseq",96.2,96.2,35764,NA,NA,NA,NA,0,35.764
"YP_010582786.1","YP_010582786.1","DUF5037|Gp13-like",322,96.27,0,0,"Refseq",96.27,96.27,39857,NA,NA,NA,NA,0,39.857
"YP_010582746.1","YP_010582746.1","DUF5037|Gp13-like",322,96.27,0,0,"Refseq",96.27,96.27,39799,NA,NA,NA,NA,0,39.799
"YP_010738157.1","YP_010738157.1","Gp13-like",323,96.28,0,0,"Refseq",96.28,96.28,43318,NA,NA,NA,NA,0,43.318
"YP_010091030.1","YP_010091030.1","Phage_cap_P2",336,96.43,0,0,"Refseq",96.43,96.43,32090,NA,NA,NA,NA,0,32.09
"YP_007006230.1","YP_007006230.1","Phage_cap_E",336,96.43,0,0,"Refseq",96.43,96.43,136947,NA,NA,NA,NA,0,136.947
"YP_010114044.1","YP_010114044.1","Phage_cap_P2",337,96.44,0,0,"Refseq",96.44,96.44,37727,NA,NA,NA,NA,0,37.727
"YP_009859117.1","YP_009859117.1","Phage_cap_E",337,96.44,0,0,"Refseq",96.44,96.44,143800,NA,NA,NA,NA,0,143.8
"YP_001111033.1","YP_001111033.1","Phage_cap_P2",337,96.44,0,0,"Refseq",96.44,96.44,35741,NA,NA,NA,NA,0,35.741
